Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
56.8814,1536.74,912.29,µm,Spot,Position,1,105541,
70.7576,1507.7,916.351,µm,Spot,Position,1,105542,
865.14,1548.14,893.691,µm,Spot,Position,1,105543,
931.871,1645.44,915.683,µm,Spot,Position,1,105544,
911.83,1603.38,921.151,µm,Spot,Position,1,105545,
809.034,1644.97,920.47,µm,Spot,Position,1,105546,
905.145,1527.78,935.654,µm,Spot,Position,1,105547,
852.279,1561,942.547,µm,Spot,Position,1,105548,
939.257,1541.17,949.638,µm,Spot,Position,1,105549,
869.721,1582.92,949.314,µm,Spot,Position,1,105550,
890.383,1596.39,950.638,µm,Spot,Position,1,105551,
1056.21,1521.27,875.934,µm,Spot,Position,1,105552,
948.777,1539.75,876.293,µm,Spot,Position,1,105553,
1015.54,1518.75,896.84,µm,Spot,Position,1,105554,
962.993,1544.78,898.203,µm,Spot,Position,1,105555,
1013.34,1570.66,905.186,µm,Spot,Position,1,105556,
952.454,1629.26,926.354,µm,Spot,Position,1,105557,
983.394,1530.3,933.861,µm,Spot,Position,1,105558,
998.908,1598.12,937.253,µm,Spot,Position,1,105559,
995.222,1493.07,946.838,µm,Spot,Position,1,105560,
1020.78,1502.26,943.68,µm,Spot,Position,1,105561,
967.616,1536.46,948.384,µm,Spot,Position,1,105562,
1065.14,1527.09,952.303,µm,Spot,Position,1,105563,
1101.26,1607.8,940.8,µm,Spot,Position,1,105564,
1600,1600.42,881.885,µm,Spot,Position,1,105565,
1876.36,1630.3,902.358,µm,Spot,Position,1,105566,
2119.46,1648.29,896.329,µm,Spot,Position,1,105567,
2181.22,1509.34,929.696,µm,Spot,Position,1,105568,
2139.26,1548.81,940.207,µm,Spot,Position,1,105569,
2138.7,1619.8,941.508,µm,Spot,Position,1,105570,
2171.18,1549.11,949.096,µm,Spot,Position,1,105571,
-38.5803,1773.55,920.27,µm,Spot,Position,1,105572,
89.7354,1678.31,875.333,µm,Spot,Position,1,105573,
139.94,1719.48,875.889,µm,Spot,Position,1,105574,
49.9808,1781.96,884.366,µm,Spot,Position,1,105575,
61.241,1719.67,890.526,µm,Spot,Position,1,105576,
109.908,1747.49,903.052,µm,Spot,Position,1,105577,
145.431,1724.66,909.569,µm,Spot,Position,1,105579,
152.933,1769.31,923.084,µm,Spot,Position,1,105580,
173.636,1740.81,923.056,µm,Spot,Position,1,105581,
519.95,1775.62,929.141,µm,Spot,Position,1,105582,
557.629,1779.68,941.347,µm,Spot,Position,1,105583,
746.357,1722.13,959.152,µm,Spot,Position,1,105584,
906.319,1701.51,880.37,µm,Spot,Position,1,105585,
925.42,1773.33,905.572,µm,Spot,Position,1,105586,
894.983,1656.22,918.777,µm,Spot,Position,1,105587,
897.657,1693.23,916.62,µm,Spot,Position,1,105588,
860.108,1723.69,927.323,µm,Spot,Position,1,105589,
878.826,1730,931.67,µm,Spot,Position,1,105590,
905.211,1746.79,942.657,µm,Spot,Position,1,105591,
899.01,1698.41,947.329,µm,Spot,Position,1,105592,
787.553,1730.89,947.414,µm,Spot,Position,1,105593,
869.567,1657.6,950.785,µm,Spot,Position,1,105594,
939.749,1691.84,949.228,µm,Spot,Position,1,105595,
854.631,1753.63,950.181,µm,Spot,Position,1,105596,
928.134,1793.09,950.232,µm,Spot,Position,1,105597,
966.425,1718.18,889.938,µm,Spot,Position,1,105598,
953.587,1722.3,900.195,µm,Spot,Position,1,105599,
1052.82,1764.77,902.91,µm,Spot,Position,1,105600,
978.23,1797.04,921.052,µm,Spot,Position,1,105601,
989.046,1708.02,923.703,µm,Spot,Position,1,105602,
1023.17,1776.28,923.328,µm,Spot,Position,1,105603,
994.057,1769.2,932.43,µm,Spot,Position,1,105604,
982.675,1665.28,941.295,µm,Spot,Position,1,105605,
1076.03,1744.53,942.498,µm,Spot,Position,1,105606,
1389.52,1751.24,873.668,µm,Spot,Position,1,105607,
-1343.01,1912.78,949.779,µm,Spot,Position,1,105609,
-960.388,1928.33,910.789,µm,Spot,Position,1,105612,
-1088.46,1952.16,929.484,µm,Spot,Position,1,105613,
-994.432,1870.23,934.811,µm,Spot,Position,1,105614,
-947.431,1905.16,936.282,µm,Spot,Position,1,105615,
-954.855,1874.16,941.947,µm,Spot,Position,1,105616,
-986.768,1915.26,946.903,µm,Spot,Position,1,105618,
-1051.35,1911.71,959.278,µm,Spot,Position,1,105620,
-890.81,1868.81,914.342,µm,Spot,Position,1,105621,
-902.244,1917.39,935.9,µm,Spot,Position,1,105622,
-862.166,1958.55,950.436,µm,Spot,Position,1,105623,
-106.172,1913.57,876.769,µm,Spot,Position,1,105624,
599.428,1808.69,895.218,µm,Spot,Position,1,105625,
631.134,1854.18,876.685,µm,Spot,Position,1,105626,
667.807,1817.88,884.867,µm,Spot,Position,1,105627,
647.01,1819.56,891.685,µm,Spot,Position,1,105628,
662.84,1840.48,921.008,µm,Spot,Position,1,105629,
897.04,1807,957.3,µm,Spot,Position,1,105630,
1088.64,1835.98,874.344,µm,Spot,Position,1,105631,
1041.57,1833.28,887.953,µm,Spot,Position,1,105632,
946.107,1844.51,947.99,µm,Spot,Position,1,105633,
1002.92,1822.18,950.274,µm,Spot,Position,1,105634,
1160.21,1921.91,894.117,µm,Spot,Position,1,105635,
1194.48,1891.31,898.529,µm,Spot,Position,1,105636,
1434.18,1806.71,887.22,µm,Spot,Position,1,105637,
-1258.99,1983.96,879.495,µm,Spot,Position,1,105638,
-1314.54,2069.76,880.916,µm,Spot,Position,1,105639,
-1294.82,2102.06,879.671,µm,Spot,Position,1,105640,
-1368.08,1998.02,889.86,µm,Spot,Position,1,105642,
-1214.71,1965.12,875.071,µm,Spot,Position,1,105646,
-1219.51,2013.08,875.72,µm,Spot,Position,1,105648,
-1164.72,2029.01,872.706,µm,Spot,Position,1,105649,
-1122.28,2027.02,882.019,µm,Spot,Position,1,105650,
-1129.23,2039.96,879.06,µm,Spot,Position,1,105651,
-1160.33,1973.03,884.094,µm,Spot,Position,1,105652,
-1236.45,2070.47,885.072,µm,Spot,Position,1,105653,
-1124.47,1978.68,900.708,µm,Spot,Position,1,105654,
-1165.75,2013.22,909.498,µm,Spot,Position,1,105655,
-1152.18,2048.58,925.91,µm,Spot,Position,1,105657,
-1168.85,1968.86,928.898,µm,Spot,Position,1,105658,
-1217.04,1990.19,928.912,µm,Spot,Position,1,105659,
-1175.34,2105.37,934.654,µm,Spot,Position,1,105660,
-1133.75,2017.78,939.649,µm,Spot,Position,1,105661,
-1201.72,2038.76,941.895,µm,Spot,Position,1,105662,
-1243.41,2052.15,939.821,µm,Spot,Position,1,105663,
-1107.37,2082.6,953.511,µm,Spot,Position,1,105664,
-1049.54,2024.87,879.44,µm,Spot,Position,1,105665,
-1038.54,1976.55,885.832,µm,Spot,Position,1,105666,
-957.338,1992.84,898.832,µm,Spot,Position,1,105667,
-1026.18,2084.79,898.057,µm,Spot,Position,1,105668,
-1002.32,2007.81,905.924,µm,Spot,Position,1,105669,
-1039.43,2060.95,919.783,µm,Spot,Position,1,105670,
-1076.38,2027.48,926.053,µm,Spot,Position,1,105671,
-983.829,2114.31,925.901,µm,Spot,Position,1,105673,
-1046.69,1993.44,927.649,µm,Spot,Position,1,105674,
-984.113,2060.01,930.317,µm,Spot,Position,1,105675,
-983.417,1991.52,940.254,µm,Spot,Position,1,105676,
-1042.29,2031.17,942.482,µm,Spot,Position,1,105677,
-982.884,2076.2,940.67,µm,Spot,Position,1,105678,
-1048.78,2095.77,939.95,µm,Spot,Position,1,105679,
-1041.53,1996.19,952.124,µm,Spot,Position,1,105680,
-1019.39,2018.54,949.353,µm,Spot,Position,1,105681,
-990.316,2036.17,950.068,µm,Spot,Position,1,105682,
-955.053,2108.02,958.539,µm,Spot,Position,1,105685,
-885.601,2099.8,889.529,µm,Spot,Position,1,105686,
-917.226,1981.8,896.944,µm,Spot,Position,1,105687,
-936.167,2098.7,921.18,µm,Spot,Position,1,105688,
-934.036,2039,929.668,µm,Spot,Position,1,105689,
-940.247,2028.96,956.793,µm,Spot,Position,1,105690,
-752.472,2048.36,933.093,µm,Spot,Position,1,105691,
-56.1709,2024.59,887.789,µm,Spot,Position,1,105692,
1100.27,2118.31,873.529,µm,Spot,Position,1,105693,
1254.23,2038.57,883.937,µm,Spot,Position,1,105694,
1225.58,2058.39,884.202,µm,Spot,Position,1,105695,
1222.11,2002.42,944.966,µm,Spot,Position,1,105696,
1371.45,2074.11,949.055,µm,Spot,Position,1,105697,
1821.72,1997.88,896.599,µm,Spot,Position,1,105698,
1804.67,1998.05,902.312,µm,Spot,Position,1,105699,
1844.59,2016.64,917.198,µm,Spot,Position,1,105700,
1841.84,2096.33,917.146,µm,Spot,Position,1,105701,
-1203.48,2131.27,937.623,µm,Spot,Position,1,105706,
-950.095,2204.99,908.255,µm,Spot,Position,1,105707,
-986.393,2188.05,934.215,µm,Spot,Position,1,105709,
-1037.52,2121.85,943.492,µm,Spot,Position,1,105710,
-986.888,2237.39,954.93,µm,Spot,Position,1,105711,
-863.683,2122.19,872.489,µm,Spot,Position,1,105712,
-832.682,2138.95,879.952,µm,Spot,Position,1,105713,
-871.953,2180.86,887.817,µm,Spot,Position,1,105714,
-838.051,2246.87,913.706,µm,Spot,Position,1,105716,
-850.768,2270.05,912.882,µm,Spot,Position,1,105717,
-873.918,2161.97,931.221,µm,Spot,Position,1,105718,
-911.062,2215.49,933.874,µm,Spot,Position,1,105719,
-878.17,2248.16,954.231,µm,Spot,Position,1,105720,
-762.393,2143.35,876.137,µm,Spot,Position,1,105721,
-695.737,2202.57,879.331,µm,Spot,Position,1,105722,
-733.498,2232.43,901.651,µm,Spot,Position,1,105724,
-685.225,2206.94,927.91,µm,Spot,Position,1,105725,
737.748,2170.53,889.619,µm,Spot,Position,1,105727,
743.875,2165.57,929.554,µm,Spot,Position,1,105728,
-1474.58,2391.28,936.205,µm,Spot,Position,1,105733,
-1491.03,2375.69,942.857,µm,Spot,Position,1,105734,
-1113.43,2342.05,876.392,µm,Spot,Position,1,105736,
-917.74,2304.49,882.959,µm,Spot,Position,1,105738,
-880.184,2295.93,898.05,µm,Spot,Position,1,105739,
-856.509,2419.23,908.492,µm,Spot,Position,1,105740,
-921.062,2384.08,910.617,µm,Spot,Position,1,105741,
-895.967,2354.35,919.762,µm,Spot,Position,1,105742,
-852.25,2368.84,918.347,µm,Spot,Position,1,105743,
-802.799,2281.7,951.02,µm,Spot,Position,1,105745,
-725.307,2277.73,902.154,µm,Spot,Position,1,105746,
372.984,2404.38,957.218,µm,Spot,Position,1,105748,
669.27,2308.47,883.854,µm,Spot,Position,1,105749,
709.57,2305.6,958.534,µm,Spot,Position,1,105750,
923.508,2354.51,895.915,µm,Spot,Position,1,105751,
940.434,2355.03,933.505,µm,Spot,Position,1,105752,
-1523.16,2440.4,951.478,µm,Spot,Position,1,105756,
-977.731,2521.33,918.954,µm,Spot,Position,1,105757,
-1064.32,2466.37,927.998,µm,Spot,Position,1,105758,
-1053.66,2471.94,948.644,µm,Spot,Position,1,105759,
-879.913,2486.12,876.388,µm,Spot,Position,1,105760,
-893.032,2480.11,887.452,µm,Spot,Position,1,105761,
-877.079,2491.86,913.758,µm,Spot,Position,1,105763,
-858.812,2452.42,932.287,µm,Spot,Position,1,105764,
-937.282,2551.85,930.49,µm,Spot,Position,1,105765,
-891.696,2553.87,937.564,µm,Spot,Position,1,105766,
-912.35,2463,939.199,µm,Spot,Position,1,105767,
-816.426,2460.82,943.863,µm,Spot,Position,1,105768,
-784.46,2482.06,944.255,µm,Spot,Position,1,105769,
1129.68,2511.54,895.284,µm,Spot,Position,1,105770,
-1962.48,2727.29,883.42,µm,Spot,Position,1,105775,
-1954.07,2710.2,903.873,µm,Spot,Position,1,105776,
-1929.49,2691.12,933.896,µm,Spot,Position,1,105777,
-774.683,2689.56,910.982,µm,Spot,Position,1,105785,
915.31,2657.34,899.876,µm,Spot,Position,1,105786,
-1906.15,2877.6,889.953,µm,Spot,Position,1,105792,
-1899.74,2837.92,909.327,µm,Spot,Position,1,105794,
-1932.9,2893.05,910.975,µm,Spot,Position,1,105795,
-1934.69,2827.09,927.493,µm,Spot,Position,1,105796,
-1983.94,2849.33,937.616,µm,Spot,Position,1,105797,
-1844.99,2880.62,873.435,µm,Spot,Position,1,105799,
-1870.51,2773.35,885.641,µm,Spot,Position,1,105800,
-1868,2880.22,899.763,µm,Spot,Position,1,105803,
-1755.18,2869.89,918.83,µm,Spot,Position,1,105806,
-1808.13,2889.38,929.192,µm,Spot,Position,1,105807,
-1829.15,2833.68,933.598,µm,Spot,Position,1,105808,
-1837.44,2875.97,943.682,µm,Spot,Position,1,105810,
-1786.46,2834.67,956.887,µm,Spot,Position,1,105811,
-266.288,2829.08,886.03,µm,Spot,Position,1,105814,
-19.9587,2868.35,922.225,µm,Spot,Position,1,105817,
45.93,2886.86,881.66,µm,Spot,Position,1,105818,
8.16069,2825.96,910.724,µm,Spot,Position,1,105819,
51.0635,2833.12,913.604,µm,Spot,Position,1,105820,
860.884,2802.19,919.207,µm,Spot,Position,1,105821,
918.241,2801.88,917.279,µm,Spot,Position,1,105822,
1248.08,2837.04,882.92,µm,Spot,Position,1,105823,
1304.69,2861.87,877.028,µm,Spot,Position,1,105824,
1321.06,2851.22,879.23,µm,Spot,Position,1,105825,
1270.1,2882.4,881.142,µm,Spot,Position,1,105826,
1330.11,2886.42,879.107,µm,Spot,Position,1,105827,
1260.32,2891.99,915.348,µm,Spot,Position,1,105828,
1845.68,2765.39,958.969,µm,Spot,Position,1,105831,
-1967.06,2916.45,892.835,µm,Spot,Position,1,105833,
-1924.57,2994.97,897.875,µm,Spot,Position,1,105834,
-1908.04,2993.15,908.202,µm,Spot,Position,1,105835,
-1891.19,3012.63,933.751,µm,Spot,Position,1,105837,
-1744.78,2904.85,877.306,µm,Spot,Position,1,105838,
-1850.78,2963.33,877.265,µm,Spot,Position,1,105839,
-1873,2931.04,886.428,µm,Spot,Position,1,105840,
-1835.01,2940.4,885.734,µm,Spot,Position,1,105841,
-1740.01,3043.77,887.338,µm,Spot,Position,1,105842,
-1785.97,2934.21,889.669,µm,Spot,Position,1,105843,
-1781.48,2978.66,892.179,µm,Spot,Position,1,105844,
-1799.01,2980.59,890.815,µm,Spot,Position,1,105845,
-1786.55,3013.29,890.841,µm,Spot,Position,1,105847,
-1840.49,3042.26,911.085,µm,Spot,Position,1,105850,
-1727.33,2912.95,916.976,µm,Spot,Position,1,105851,
-1738.55,3004.83,919.244,µm,Spot,Position,1,105852,
-1849.93,2967.64,934.574,µm,Spot,Position,1,105855,
-1751.43,2925.23,944.363,µm,Spot,Position,1,105856,
-1737.41,3046,946.496,µm,Spot,Position,1,105857,
-1827.81,3037.27,956.579,µm,Spot,Position,1,105858,
-1717.9,2974.96,875.354,µm,Spot,Position,1,105859,
-1662.13,3014.34,881.226,µm,Spot,Position,1,105860,
-1682.74,2942.33,886.872,µm,Spot,Position,1,105861,
-1617.06,3056.36,885.878,µm,Spot,Position,1,105862,
-1715.16,3005.61,891.722,µm,Spot,Position,1,105863,
-1696.73,3048.56,893.695,µm,Spot,Position,1,105864,
-1632.64,2963.97,896.769,µm,Spot,Position,1,105865,
-1598.81,2981.28,902.098,µm,Spot,Position,1,105866,
-1723.44,2976.2,907.911,µm,Spot,Position,1,105867,
-1588.56,3055.05,916.888,µm,Spot,Position,1,105869,
-1672.41,3024.3,923.035,µm,Spot,Position,1,105870,
-1669.42,3036.44,927.198,µm,Spot,Position,1,105871,
-1712.45,3003.51,940.356,µm,Spot,Position,1,105872,
-1697.9,3047.35,943.096,µm,Spot,Position,1,105873,
-1606.91,3034.37,948.787,µm,Spot,Position,1,105874,
-1563.9,3012.84,880.922,µm,Spot,Position,1,105877,
-1561.23,3053.84,883.575,µm,Spot,Position,1,105878,
-1543.29,2996.63,890.192,µm,Spot,Position,1,105879,
-1562.66,3023.89,943.889,µm,Spot,Position,1,105882,
-715.211,3031.29,937.601,µm,Spot,Position,1,105883,
-716.784,3011.37,958.099,µm,Spot,Position,1,105884,
-7.98311,2974.91,882.973,µm,Spot,Position,1,105885,
-7.27999,2945.34,937.685,µm,Spot,Position,1,105886,
-18.7336,2920.8,942.366,µm,Spot,Position,1,105887,
-66.4821,3030.19,943.457,µm,Spot,Position,1,105888,
30.9556,2976.44,909.295,µm,Spot,Position,1,105889,
22.4283,2940.65,928.743,µm,Spot,Position,1,105890,
772.27,2958.02,954.248,µm,Spot,Position,1,105891,
748.975,2979.48,959.491,µm,Spot,Position,1,105892,
788.451,3007.19,921.194,µm,Spot,Position,1,105893,
800.183,3053.39,945.193,µm,Spot,Position,1,105894,
1345.1,2956.59,875.354,µm,Spot,Position,1,105895,
1328.12,2931.15,890.7,µm,Spot,Position,1,105896,
1297.45,2915.82,907.478,µm,Spot,Position,1,105897,
1288.83,2932.83,925.208,µm,Spot,Position,1,105898,
1284.59,2954.62,951.261,µm,Spot,Position,1,105899,
-1939.75,3151.03,920.492,µm,Spot,Position,1,105903,
-2028.53,3180.65,935.101,µm,Spot,Position,1,105904,
-2031.28,3203,936.836,µm,Spot,Position,1,105905,
-1983.15,3194.13,945.823,µm,Spot,Position,1,105906,
-1781.9,3093.61,875.783,µm,Spot,Position,1,105907,
-1839.59,3198.15,880.117,µm,Spot,Position,1,105908,
-1750.38,3068.12,892.04,µm,Spot,Position,1,105910,
-1815.7,3072.86,891.343,µm,Spot,Position,1,105911,
-1772.69,3080.01,895.918,µm,Spot,Position,1,105912,
-1796.15,3110.12,897.907,µm,Spot,Position,1,105913,
-1753.39,3118.89,896.289,µm,Spot,Position,1,105914,
-1853.03,3209.17,897.943,µm,Spot,Position,1,105915,
-1731.59,3068.55,913.19,µm,Spot,Position,1,105916,
-1805.41,3096.78,931.347,µm,Spot,Position,1,105917,
-1777.36,3062.84,939.106,µm,Spot,Position,1,105918,
-1706.5,3101.4,881.829,µm,Spot,Position,1,105920,
-1701.2,3081.46,884.278,µm,Spot,Position,1,105921,
-1662.45,3085.35,884.331,µm,Spot,Position,1,105922,
-1579.73,3095.59,893.466,µm,Spot,Position,1,105923,
-1646.68,3087.85,897.125,µm,Spot,Position,1,105924,
-1600.62,3119.57,903.532,µm,Spot,Position,1,105925,
-1659.28,3109.25,915.258,µm,Spot,Position,1,105926,
-1687.56,3123.32,930.237,µm,Spot,Position,1,105927,
-1622.38,3078.41,932.507,µm,Spot,Position,1,105928,
-1571.19,3088.82,938.435,µm,Spot,Position,1,105929,
-1616.64,3096.69,942.62,µm,Spot,Position,1,105930,
-1715.14,3112.74,939.848,µm,Spot,Position,1,105931,
-1666.94,3113.11,947.087,µm,Spot,Position,1,105932,
-1278.04,3077.7,906.886,µm,Spot,Position,1,105933,
-17.9865,3143.96,890.518,µm,Spot,Position,1,105934,
-13.8618,3175.43,890.569,µm,Spot,Position,1,105935,
-39.5766,3083.06,899.393,µm,Spot,Position,1,105936,
-57.1389,3184.34,919.675,µm,Spot,Position,1,105937,
-4.62618,3162.9,946.095,µm,Spot,Position,1,105938,
546.124,3197.43,878.636,µm,Spot,Position,1,105939,
616.843,3192.44,888.277,µm,Spot,Position,1,105940,
553.955,3213.19,890.506,µm,Spot,Position,1,105941,
627.23,3155.44,934.358,µm,Spot,Position,1,105942,
582.053,3185.22,958.853,µm,Spot,Position,1,105943,
647.897,3182.79,875.427,µm,Spot,Position,1,105944,
660.115,3214.41,886.104,µm,Spot,Position,1,105945,
714.576,3152.05,916.59,µm,Spot,Position,1,105946,
674.761,3189.63,921.009,µm,Spot,Position,1,105947,
693.601,3125.39,929.221,µm,Spot,Position,1,105948,
634.647,3167,934.539,µm,Spot,Position,1,105949,
1115.78,3136.13,954.388,µm,Spot,Position,1,105950,
1342.75,3067.95,954.596,µm,Spot,Position,1,105951,
-1902.69,3229.26,952.706,µm,Spot,Position,1,105956,
-41.0412,3222.04,910.077,µm,Spot,Position,1,105957,
585.591,3289.99,874.558,µm,Spot,Position,1,105958,
546.137,3303.96,883.973,µm,Spot,Position,1,105959,
600.41,3219.88,891.207,µm,Spot,Position,1,105960,
622.734,3275.52,891.958,µm,Spot,Position,1,105961,
580.037,3339.97,895.369,µm,Spot,Position,1,105962,
504.151,3241,903.161,µm,Spot,Position,1,105963,
535.704,3370.35,903.826,µm,Spot,Position,1,105964,
563.325,3245.63,909.789,µm,Spot,Position,1,105965,
602.847,3295.12,913.017,µm,Spot,Position,1,105966,
528.121,3317.32,921.317,µm,Spot,Position,1,105967,
613.69,3346.32,920.602,µm,Spot,Position,1,105968,
586.111,3237.1,924.142,µm,Spot,Position,1,105969,
523.739,3263.78,926.99,µm,Spot,Position,1,105970,
606.576,3270.61,936.053,µm,Spot,Position,1,105971,
515.009,3355.48,934.686,µm,Spot,Position,1,105972,
594.914,3371.75,934.858,µm,Spot,Position,1,105973,
619.753,3321.71,947.113,µm,Spot,Position,1,105974,
606.763,3238.63,951.737,µm,Spot,Position,1,105975,
586.227,3304.82,957.838,µm,Spot,Position,1,105976,
569.466,3343.8,958.564,µm,Spot,Position,1,105977,
665.422,3311.35,874.341,µm,Spot,Position,1,105978,
699.914,3342.94,879.646,µm,Spot,Position,1,105979,
642.597,3252.91,886.579,µm,Spot,Position,1,105980,
661.929,3265.87,893.638,µm,Spot,Position,1,105981,
680.368,3236.53,897.935,µm,Spot,Position,1,105982,
699.537,3315.04,896.519,µm,Spot,Position,1,105983,
685.369,3345.52,894.763,µm,Spot,Position,1,105984,
655.543,3356.74,901.507,µm,Spot,Position,1,105985,
649.618,3287.25,913.396,µm,Spot,Position,1,105986,
649.898,3231.67,918.175,µm,Spot,Position,1,105987,
713.588,3330.28,918.706,µm,Spot,Position,1,105988,
740.423,3298.69,924.22,µm,Spot,Position,1,105989,
734.813,3343.16,945.345,µm,Spot,Position,1,105990,
715.819,3372.11,948.035,µm,Spot,Position,1,105991,
759.634,3323.87,953.5,µm,Spot,Position,1,105992,
657.49,3331.29,951.349,µm,Spot,Position,1,105993,
1140.5,3254.87,888.196,µm,Spot,Position,1,105994,
1160.06,3258.56,910.258,µm,Spot,Position,1,105995,
1614.23,3331.92,897.137,µm,Spot,Position,1,105998,
-1111.19,3470.16,949.577,µm,Spot,Position,1,106004,
-1055.35,3472.91,946.802,µm,Spot,Position,1,106005,
-1026.51,3508.84,952.327,µm,Spot,Position,1,106006,
-21.9436,3472.6,941.152,µm,Spot,Position,1,106007,
568.352,3449.26,878.964,µm,Spot,Position,1,106008,
533.619,3391.34,891.059,µm,Spot,Position,1,106009,
620.325,3419.5,895.893,µm,Spot,Position,1,106010,
568.389,3376.89,907.19,µm,Spot,Position,1,106011,
627.008,3442.69,907.034,µm,Spot,Position,1,106012,
564.125,3393.38,923.863,µm,Spot,Position,1,106013,
509.143,3414.66,922.794,µm,Spot,Position,1,106014,
566.975,3451.05,938.663,µm,Spot,Position,1,106015,
